Vnum	LocaleName
45061	قناع القرع
45062	قناع القرع
45065	تسريحة الفارس+
45066	قَلنسوة الخادمة+
45067	عُرف صغير+
45068	عِقصة الصلصا+
45069	قبعة بوغارت+
45070	تسريحة الزهور+
45073	قناع القرع (علاوة)
45074	قناع القرع (علاوة)
45075	قبعة رأس السنة (حمراء)
45076	قبعة رأس السنة (خضراء)
45077	قبعة رأس السنة (سوداء)
45078	قبعة الجِن
45079	رأس الرنة (ذ)
45080	رأس الرنة (أ)
45081	قبعة رأس السنة+ (حمراء)
45082	قبعة رأس السنة+ (خضراء)
45083	قبعة رأس السنة+ (سوداء)
45084	قبعة الجِن+
45085	رأس الرنة+ (ذ)
45086	رأس الرنة+ (أ)
45087	رباط رأس (أبيض)
45088	رباط رأس (أبيض)
45089	رباط رأس (أسود)
45090	رباط رأس (أسود)
45091	رباط رأس (أصفر)
45092	رباط رأس (أصفر)
45093	رباط رأس (برتقالي)
45094	رباط رأس (برتقالي)
45095	رباط رأس (أزرق)
45096	رباط رأس (أزرق)
45097	رباط رأس+ (أبيض)
45098	رباط رأس+ (أبيض)
45099	رباط رأس+ (أسود)
45100	رباط رأس+ (أسود)
45101	رباط رأس+ (أصفر)
45102	رباط رأس+ (أصفر)
45103	رباط رأس+ (برتقالي)
45104	رباط رأس+ (برتقالي)
45105	رباط رأس+ (أزرق)
45106	رباط رأس+ (أزرق)
45119	أذنا الأرنب (سوداوان)
45120	أذنا الأرنب (زرقاوان)
45121	أذنا الأرنب (خضراوان)
45122	أذنا الأرنب (ورديتان)
45123	أذنا الأرنبة (سوداوان)
45124	أذنا الأرنبة (زرقاوان)
45125	أذنا الأرنبة (خضراوان)
45126	أذنا الأرنبة (ورديتان)
45127	أذنا الأرنب+ (سوداوان)
45128	أذنا الأرنب+ (زرقاوان)
45129	أذنا الأرنب+ (خضراوان)
45130	أذنا الأرنب+ (ورديتان)
45131	أذنا الأرنبة+ (سوداوان)
45132	أذنا الأرنبة+ (زرقاوان)
45133	أذنا الأرنبة+ (خضراوان)
45134	أذنا الأرنبة+ (ورديتان)
45135	تسريحة الأفعى (ذ)
45136	تسريحة الأفعى (أ)
45137	تسريحة الأفعى+ (ذ)
45138	تسريحة الأفعى+ (أ)
45139	قناع التنغو
45140	قناع فينيسي
45141	قناع إفريقي
45142	قناع المايا
45143	قناع التنغو+
45144	قناع فينيسي+
45145	قناع إفريقي+
45146	قناع المايا+
45147	عمامة سوداء (ذ)
45148	عمامة سوداء (أ)
45149	عمامة سوداء+ (ذ)
45150	عمامة سوداء+ (أ)
45151	خوذة فرعائيل (ذ)
45152	خوذة فرعائيل (أ)
45153	خوذة فرعائيل+ (ذ)
45154	خوذة فرعائيل+ (أ)
45155	بو»çإُ±¸
45156	رأس مهووس القرع (ذ)
45157	رأس مهووس القرع (أ)
45158	رأس مهووس القرع+ (ذ)
45159	رأس مهووس القرع+ (أ)
50001	كتاب الحظ
50002	خاتم ذهبي
50003	إعادة تنضيد المهارات
50004	مكتشف الحدث
50005	بطاقة لركوب الخيل
50006	صندوق كنز ذهبي
50007	صندوق كنز فضي
50008	مفتاح ذهبي
50009	مفتاح فضي
50010	جورب
50011	صندوق كنز ضوء القمر
50012	صندوق كنز ذهبي+
50013	صندوق كنز فضي+
50014	مفتاح ذهبي+
50015	مفتاح فضي+
50016	معجون الفاصوليا
50017	معجون السكر
50018	معجون الفواكه
50019	أرز حلو
50020	كعكة الفاصوليا
50021	كعكة السكر
50022	كعكة الفواكه
50023	محفظة مال
50024	وردة
50025	شوكولاتة
50026	نقود معنية
50027	تذكرة السحب
50028	خاتم ذو محتوى ذهب 999
50029	خاتم ذو محتوى ذهب 750
50030	خاتم ذو محتوى ذهب 585
50031	وردة
50032	حلوى
50033	صندوق سري
50034	صندوق غامض
50035	هدية (صفراء)
50036	هدية (بنفسجية)
50037	صندوق كنز سداسي الشكل
50038	شهادة برونزية
50039	شهادة فضية
50040	شهادة ذهبية
50041	علبة هدية
50042	ميدالية البطل
50050	ميدالية الحصان
50051	صورة الحصان
50052	كتاب أسلحة الحصان
50053	كتاب الحصان العسكري
50054	تبن
50055	جزر
50056	جنكة حمراء
50057	عشبة القرد السهل
50058	عشبة القرد العادي
50059	عشبة القرد الصعب
50060	كتاب فن ركوب الخيل
50061	دليل ترويض الحصان
50062	دليل ركوب الخيل
50067	لفيفة التّطور
50068	لفيفة الطافر
50070	صندوق زعيم الغيلان
50071	صندوق القائد الشرير
50072	صندوق قائد الأشباح
50073	صندوق العنكبوت الملك
50074	صندوق العنكبوت العملاق
50075	صندوق حامل الوباء
50076	صندوق السلحفاة الصحراوية
50077	صندوق ذو التسعة ذيول
50078	صندوق شبح النمر الأصفر
50079	صندوق ملك النار
50080	صندوق التنين الأحمر
50081	صندوق ملك الشياطين
50082	صندوق قابض الأرواح
50083	رخصة القيادة
50084	حجر مفتاح
50085	بذرة
50086	كعكة القمر
50087	كعكة الأرز والفاصوليا
50088	كعكة الأرز بالحبق
50089	حجر مفتاح
50090	صندوق ذيول الثعلب التسعة
50091	سوشي السمك الذهبي
50092	سوشي الشبوط
50093	سوشي السلمون
50094	سوشي سمك السلور
50095	قرع
50096	كرة القدم
50100	ألعاب نارية
50101	ألعاب نارية
50102	ألعاب نارية
50103	ألعاب نارية
50104	ألعاب نارية
50105	ألعاب نارية
50106	ألعاب نارية عيد الميلاد
50107	ألعاب نارية صينية
50108	دوامة ألعاب نارية
50109	صندوق أحمر من الأبنوس
50110	صندوق التفاخر من الأبنوس
50111	صندوق أصفر من الأبنوس
50112	صندوق خشبي أخضر فاقع
50113	صندوق أخضر من الأبنوس
50114	صندوق أزرق من الابنوس
50115	صندوق قرمزي من الأبنوس
50116	وصيل تبديل السلاح
50117	صندوق الحلية
50118	NoNAme
50119	NoNAme
50120	خرطوشة حديدية
50121	علبة حديدية
50122	صندوق حديدي
50123	بوظة
50124	الصندوق الخشبي لمورش
50125	صندوق عجيب
50126	صندوق عجيب
50127	صندوق الزمرد العجيب
50128	صندوق ياقوت أزرق عجيب
50129	صندوق الجمشت العجيب
50130	صندوق المسابقة
50131	صندوق سيترين العجيب
50132	صندوق الياقوت العجيب
50133	صندوق الزمرد العجيب
50134	صندوق ياقوت أزرق عجيب
50135	صندوق الجمشت العجيب
50136	صندوق التوباز العجيب
50137	صندوق السيترين العجيب
50150	مفتاح الياقوت
50151	مفتاح الزمرد
50152	مفتاح الياقوت الأزرق
50153	مفتاح الجمشت
50154	مفتاح التوباز
50155	مفتاح السيترين
50156	مفتاح الياقوت
50160	بيضة مفاجأة
50161	بيضة مفاجأة
50162	بيضة مفاجأة
50163	بيضة مفاجأة
50164	بيضة مفاجأة
50165	بيضة مفاجأة
50166	بيضة مفاجأة
50167	بيضة مفاجأة
50168	بيضة مفاجأة
50169	بيضة مفاجأة
50170	بيضة مفاجأة
50171	بيضة مفاجأة
50172	بيضة مفاجأة
50173	بيضة مفاجأة
50174	بيضة مفاجأة
50175	بيضة مفاجأة
50176	بيضة مفاجأة
50177	بيضة مفاجأة
50178	بيضة مفاجأة
50179	بيضة مفاجأة
50180	سُلّة فارغة
50181	سُلّة بيض المفاجأة
50182	صندوق الثواب
50183	حلويات
50184	NoNAme
50185	NoNAme
50186	صندوق فرعائيل
50187	صندوق التلميذ 1
50188	صندوق التلميذ 2
50189	صندوق التلميذ 3
50190	صندوق الخبير 1
50191	صندوق الخبير 2
50192	صندوق الخبير 3
50193	صندوق الأسياد 1
50194	صندوق الأسياد 2
50195	صندوق الأسياد 3
50196	صندوق الخبير المحترف
50197	NoNAme
50198	NoNAme
50199	NoNAme
50200	حزمة
50201	باقة أزهار
50202	باقة أزهار
50212	صندوق التلميذ 1
50213	صندوق التلميذ 1
50215	صندوق الهالوين
50216	شراب خولنجان
50249	صندوق الانتصار
50252	كور دراكونيس
50253	NoNAme
50254	صندوق الظلام
50255	كور دراكونيس (خام)
50256	كور دراكونيس (مشحوذ)
50257	كور دراكونيس (نادر)
50258	كور دراكونيس (عتيق)
50259	كور دراكونيس (أسطوري)
50260	كور دراكونيس (خام)
50300	كتاب المهارات
50301	فن حرب صن-زي
50302	فن حرب وو-زي
50303	فن حرب واي لياو-زي
50304	اثقان الهجوم الازدواجي
50305	كتاب سيد هجوم ازدواجي
50306	فن هجوم ازدواجي رفيع
50307	كتاب المهمات (سهل)
50308	كتاب المهمات (عادي)
50309	كتاب المهمات (صعب)
50310	كتاب المهمات(محترف)
50311	لغات الشينسو
50312	لغات شونجو
50313	لغات جينّو
50314	كتاب التحوُّل
50315	كتاب التحوّل المتقدم
50316	كتاب التحوّل المحترف
50317	كتاب المهمات (للتجارب)
50318	كتاب المهمات (سهل)
50319	كتاب المهمات (عادي)
50320	كتاب المهمات (صعب)
50321	كتاب المهمات(محترف)
50322	لفيفة التحوُّل
50401	جرح ثلاثي الاتجاهات
50402	كتاب دوامة السيف
50403	كتاب نشوة القتال
50404	كتاب هالة السيف
50405	كتاب الطنين
50416	كتاب الهجوم الاختراقي
50417	كتاب الضرب المبرح
50418	كتاب الضربة بالقدم
50419	كتاب الجسد القوي
50420	كتاب ضربة السيف
50431	كتاب الكمين
50432	كتاب الهجوم البرقي
50433	كتاب دوامة الخنجر
50434	كتاب التمويه
50435	كتاب السم
50446	كتاب الطلقة المكررة
50447	كتاب وابل السهام
50448	كتاب أسهم النار
50449	كتاب المشي الخفيف
50450	كتاب السهم السام
50461	كتاب ضربة الأصبع
50462	كتاب دوامة التنين
50463	كتاب الشفرة السحرية
50464	كتاب التخويف
50465	كتاب الدرع السحري
50466	كتاب إبطال السحر
50476	كتاب الضربة الشريرة
50477	كتاب الضربة النارية
50478	كتاب شبح النار
50479	كتاب الحماية الشريرة
50480	كتاب ضربة الشبح
50481	كتاب حجر الشر
50491	كتاب التعويذة الطائرة
50492	كتاب رماية التنين
50493	كتاب زئير التنين
50494	كتاب البركة
50495	كتاب الإنعكاس
50496	كتاب تقنية مساعدة التنين
50506	كتاب رمية البرق
50507	كتاب البرق
50508	كتاب مخلب البرق
50509	كتاب الشفاء
50510	كتاب السرعة
50511	كتاب الهجوم
50512	حجر قوس قزح
50513	حجر روحي
50600	كتاب التعدين
50601	حجر الماس
50602	كهرمان
50603	جذع متحجر
50604	خام نحاس
50605	خام فضة
50606	خام ذهب
50607	خام اليشم
50608	خام خشب الأبنوس
50609	قطعة لؤلؤ
50610	خام ذهب أبيض
50611	خام بلور
50612	خام جمشت
50613	خام دموع السماء
50614	خام بلور الروح
50615	خام الياقوت
50616	خام العقيق
50617	خام الزمرد
50618	خام الياقوت الأزرق
50621	ماسة
50622	كهرمان
50623	خشب أحفوري
50624	نحاس
50625	فضة
50626	ذهب
50627	يشم
50628	خشب الأبنوس
50629	لؤلؤ
50630	ذهب أبيض
50631	بلور
50632	جمشت
50633	دموع السماء
50634	بلور الروح
50635	ياقوت
50636	عقيق
50637	زمرد
50638	ياقوت أزرق
50701	زهر خوخ
50702	زهرة الجرس
50703	زهرة الخرمة
50704	جذور غانغو
50705	زهرة الليلك
50706	فطر تو
50707	وردة جبال الألب
50708	توت
50709	نبتة الهندباء
50710	نبتة الشوك
50711	تمر
50712	نبتة سام-زي
50721	زهرة الخوخ
50722	زهرة الجرس
50723	زهرة الخرمة
50724	جذور غانغو
50725	زهرة الليلك
50726	فطر تو
50727	وردة جبال الألب
50728	توت
50729	نبتة الهندباء
50730	نبتة الشوك
50731	تمر
50732	نبتة سام-زي
50801	عصير زهرة الخوخ
50802	عصير زهر الجرس
50803	عصير زهرة الخرمة
50804	عصير جذور الغانغو
50805	عصير زهر الليلك
50806	عصير فطر التو
50807	عصير زهر جبال الألب
50808	عصير التوت
50809	عصير الهندباء
50810	عصير نبتة الشوك
50811	عصير التمر
50812	عصير نبتة سام-زي
50813	ماء سيم
50814	ماء دوك
50815	ماء بو
50816	ماء يونغ
50817	ماء زن
50818	ماء سام بو
50819	ماء مونغ
50820	ماء هوال
50821	ندى أحمر
50822	ندى وردي
50823	ندى أصفر
50824	ندى أخضر
50825	ندى أزرق
50826	ندى أبيض
50901	قارورة فارغة
50902	وصفة للمبتدئين
50903	وصفة
50904	وصفة المحترفين
50905	وصفة ماء سيم
50906	وصفة ماء دوك
50907	وصفة ماء بو
50908	وصفة ماء يونغ
50909	وصفة ماء زن
50910	وصفة ماء هوال
51001	شظايا الطاقة
51002	بلور الطاقة
51501	كور دراكونيس (خام)
51502	كور دراكونيس (خام)
51503	كور دراكونيس (عادي)
51504	كور دراكونيس (نفيس)
51505	كور دراكونيس (ثمين)
51506	كور دراكونيس (صوفي)
51507	كور دراكونيس (مشحوذ)
51508	كور دراكونيس (نادر)
51509	كور دراكونيس (عتيق)
51510	كور دراكونيس (أسطوري)
51511	كور دياماس
51512	كور ياقوتوم
51513	كور يشمتوم
51514	كور ياقوزرقم
51515	كور عقيقتوم
51516	كور آتروم
51517	كور دياماس (عادي)
51518	كور ياقوتوم (عادي)
51519	كور يشمتوم (عادي)
51520	كور ياقوزرقم (عادي)
51521	كور عقيقتوم (عادي)
51522	كور آتروم (عادي)
51523	كور دياماس (نفيس)
51524	كور ياقوتوم (نفيس)
51525	كور يشمتوم (نفيس)
51526	كور ياقوزرقم (نفيس)
51527	كور عقيقتوم (نفيس)
51528	كور آتروم (نفيس)
51529	كور دياماس (ثمين)
51530	كور ياقوتوم (ثمين)
51531	كور يشمتوم (ثمين)
51532	كور ياقوزرقم (ثمين)
51533	كور عقيقتوم (ثمين)
51534	كور آتروم (ثمين)
51535	كور دياماس (كامل)
51536	كور ياقوتوم (كامل)
51537	كور يشمتوم (كامل)
51538	كور ياقوزرقم (كامل)
51539	كور عقيقتوم (كامل)
51540	كور آتروم (كامل)
51541	كور دراكونيس (متوهّج)
51542	كور دياماس (متوهّج)
51543	كور ياقوتوم (متوهّج)
51544	كور يشمتوم (متوهّج)
51545	كور ياقوزرقم (متوهّج)
51546	كور عقيقتوم (متوهّج)
51547	كور آتروم (متوهّج)
51548	كور دراكونيس (كامل)
51549	كور دراكونيس (أبدي)
51550	كور دياماس (أبدي)
51551	كور ياقوتوم (أبدي)
51552	كور يشمتوم (أبدي)
51553	كور ياقوزرقم (أبدي)
51554	كور عقيقتوم (أبدي)
51555	كور آتروم (أبدي)
51556	كور دياماس (صوفي)
51557	كور ياقوتوم (صوفي)
51558	كور يشمتوم (صوفي)
51559	كور ياقوزرقم (صوفي)
51560	كور عقيقتوم (صوفي)
51561	كور آتروم (صوفي)
51562	كور دراكونيس (ملحمي)
51563	كور دياماس (ملحمي)
51564	كور ياقوتوم (ملحمي)
51565	كور يشمتوم (ملحمي)
51566	كور ياقوزرقم (ملحمي)
51567	كور عقيقتوم (ملحمي)
51568	كور آتروم (ملحمي)
51569	كور دراكونيس (سماوي)
51570	كور دياماس (سماوي)
51571	كور ياقوتوم (سماوي)
51572	كور يشمتوم (سماوي)
51573	كور ياقوزرقم (سماوي)
51574	كور عقيقتوم (سماوي)
51575	كور آتروم (سماوي)
51576	كور دراكونيس+ (عادي)
51577	كور دياماس+ (عادي)
51578	كور ياقوتوم+ (عادي)
51579	كور يشمتوم+ (عادي)
51580	كور ياقوزرقم+ (عادي)
51581	كور عقيقتوم+ (عادي)
51582	كور آتروم+ (عادي)
51583	كور دراكونيس+ (نفيس)
51584	كور دياماس+ (نفيس)
51585	كور ياقوتوم+ (نفيس)
51586	كور يشمتوم+ (نفيس)
51587	كور ياقوزرقم+ (نفيس)
51588	كور عقيقتوم+ (نفيس)
51589	كور آتروم+ (نفيس)
51590	كور دراكونيس+ (ثمين)
51591	كور دياماس+ (ثمين)
51592	كور ياقوتوم+ (ثمين)
51593	كور يشمتوم+ (ثمين)
51594	كور ياقوزرقم+ (ثمين)
51595	كور عقيقتوم+ (ثمين)
51596	كور آتروم+ (ثمين)
51597	كور دراكونيس+ (كامل)
51598	كور دياماس+ (كامل)
51599	كور ياقوتوم+ (كامل)
51600	كور يشمتوم+ (كامل)
51601	كور ياقوزرقم+ (كامل)
51602	كور عقيقتوم+ (كامل)
51603	كور آتروم+ (كامل)
51604	كور دراكونيس+ (متوهّج)
51605	كور دياماس+ (متوهّج)
51606	كور ياقوتوم+ (متوهّج)
51607	كور يشمتوم+ (متوهّج)
51608	كور ياقوزرقم+ (متوهّج)
51609	كور عقيقتوم+ (متوهّج)
51610	كور آتروم+ (متوهّج)
51611	كور دراكونيس+ (أبدي)
51612	كور دياماس+ (أبدي)
51613	كور ياقوتوم+ (أبدي)
51614	كور يشمتوم+ (أبدي)
51615	كور ياقوزرقم+ (أبدي)
51616	كور عقيقتوم+ (أبدي)
51617	كور آتروم+ (أبدي)
51618	كور دراكونيس+ (صوفي)
51619	كور دياماس+ (صوفي)
51620	كور ياقوتوم+ (صوفي)
51621	كور يشمتوم+ (صوفي)
51622	كور ياقوزرقم+ (صوفي)
51623	كور عقيقتوم+ (صوفي)
51624	كور آتروم+ (صوفي)
51625	كور دراكونيس+ (ملحمي)
51626	كور دياماس+ (ملحمي)
51627	كور ياقوتوم+ (ملحمي)
51628	كور يشمتوم+ (ملحمي)
51629	كور ياقوزرقم+ (ملحمي)
51630	كور عقيقتوم+ (ملحمي)
51631	كور آتروم+ (ملحمي)
51632	كور دراكونيس+ (سماوي)
51633	كور دياماس+ (سماوي)
51634	كور ياقوتوم+ (سماوي)
51635	كور يشمتوم+ (سماوي)
51636	كور ياقوزرقم+ (سماوي)
51637	كور عقيقتوم+ (سماوي)
51638	كور آتروم+ (سماوي)
51639	صندوق التنين
51640	صندوق التنين+
51641	صندوق التنين+ (مُلون)
51642	صندوق التنين (مُلون)
51643	صندوق نفيس للتنين
51644	صندوق نفيس للتنين+
51645	صندوق نفيس لتنين+(مُلون)
51646	صندوق نفيس للتنين (مُلون)
52001	صغير خنزير بري
52002	صغير خنزير بري
52003	صغير خنزير بري
52004	صغير خنزير بري
52005	صغير خنزير بري
52006	خنزير بري وحشي
52007	خنزير بري وحشي
52008	خنزير بري وحشي
52009	خنزير بري وحشي
52010	خنزير بري وحشي
52011	خنزير بري قوي
52012	خنزير بري قوي
52013	خنزير بري قوي
52014	خنزير بري قوي
52015	خنزير بري قوي
52016	صغيرُ الذئب
52017	صغيرُ الذئب
52018	صغيرُ الذئب
52019	صغيرُ الذئب
52020	صغيرُ الذئب
52021	ذئب وحشي
52022	ذئب وحشي
52023	ذئب وحشي
52024	ذئب وحشي
52025	ذئب وحشي
52026	ذئب قوي
52027	ذئب قوي
52028	ذئب قوي
52029	ذئب قوي
52030	ذئب قوي
52031	صغيرُ الأسد
52032	صغيرُ الأسد
52033	صغيرُ الأسد
52034	صغيرُ الأسد
52035	صغيرُ الأسد
52036	أسد وحشي
52037	أسد وحشي
52038	أسد وحشي
52039	أسد وحشي
52040	أسد وحشي
52041	أسد قوي
52042	أسد قوي
52043	أسد قوي
52044	أسد قوي
52045	أسد قوي
52046	صغير النمر
52047	صغير النمر
52048	صغير النمر
52049	صغير النمر
52050	صغير النمر
52051	نمر وحشي
52052	نمر وحشي
52053	نمر وحشي
52054	نمر وحشي
52055	نمر وحشي
52056	نمر قوي
52057	نمر قوي
52058	نمر قوي
52059	نمر قوي
52060	نمر قوي
52061	صغير الرنة
52062	صغير الرنة
52063	صغير الرنة
52064	صغير الرنة
52065	صغير الرنة
52066	رنة وحشية
52067	رنة وحشية
52068	رنة وحشية
52069	رنة وحشية
52070	رنة وحشية
52071	رنة قوية
52072	رنة قوية
52073	رنة قوية
52074	رنة قوية
52075	رنة قوية
52076	صغير الرنة
52077	صغير الرنة
52078	صغير الرنة
52079	صغير الرنة
52080	صغير الرنة
52081	رنة وحشية
52082	رنة وحشية
52083	رنة وحشية
52084	رنة وحشية
52085	رنة وحشية
52086	رنة قوية
52087	رنة قوية
52088	رنة قوية
52089	رنة قوية
52090	رنة قوية
52091	دراغور فتي
52092	دراغور فتي
52093	دراغور فتي
52094	دراغور فتي
52095	دراغور فتي
52096	دراغور وحشي
52097	دراغور وحشي
52098	دراغور وحشي
52099	دراغور وحشي
52100	دراغور وحشي
52101	دراغور قوي
52102	دراغور قوي
52103	دراغور قوي
52104	دراغور قوي
52105	دراغور قوي
52701	شهادة الأسد
52702	شهادة النمر
52703	شهادة الخنزير البري (أ)
52704	شهادة الذئب
52705	شهادة الرنة (ذ)
52706	شهادة الرنة (أ)
52707	شهادة دراغور
53001	عنقاء النار
53002	صغير الرنة
53003	عنقاء الثلج
53005	صغير فرعائيل
53006	صغير فرعائيل (ذهبي)
53007	بامبي
53008	كنود
53009	باو باو
53010	ليونيداس
53011	خان
53012	بوركي
53013	روفوس
53014	جلاّد سمين
53015	جلاّد سمين (ذهبي)
53016	العظمي
53017	عنقاء اليشم
53501	قفص عنقاء النار
53502	صندوق صغير الرنة
53503	قفص عنقاء الثلج
53504	NoNAme
53505	صندوق صغير فرعائيل
53506	صندوق صغير فرعائيل(ذهبي)
53507	صندوق بامبي
53508	صندوق كنود
53509	صندوق باو باو
53510	صندوق ليونيداس
53511	صندوق خان
53512	صندوق بوركي
53513	صندوق روفوس
53514	صندوق الجلّاد
53515	صندوق الجلّاد (ذهبي)
53516	صندوق العظام
53517	قفص اليشم
60001	مرارة
60002	رسالة من أمين المستودع
60003	رمز الأبطال
69000	سر الضربة العنيفة
69010	سر شي
69020	سر ضربة الشبح
69030	سر الضربة الهجومية
69040	سر الكمين
69050	سر السهم
69060	سر المشي بخفة
69070	سر الهجوم البرقي
69080	سر الضربة الشريرة
69090	سر دوامة التنين
69100	سر السماء والأرض
69110	سر الشفرة السحرية
69120	سر التعويذة الطائرة
69130	سر الشفاء
69140	سر مساعدة التنين
69150	سر البركة
70001	لعبة المعبود
70002	يد ثالثة
70003	كتاب القائد
70004	ميدالية الإجتهاد
70005	خاتم الخبرة (1س)
70006	خاتم اللغات
70007	خاتم الإعوجاج
70008	علم أبيض
70009	صندوق الكنز
70010	بطاقة المستودع
70011	تحسين القارورة
70012	دمعة الملاك
70013	دمعة الملكة العملاقة
70014	حبة دواء من دم
70015	فرشاة رخيصة
70016	سوار هندي
70017	سوار ثمين
70018	حلق الفونيكس
70019	قلادة المليونير
70020	شراب زهرة الخوخ
70021	بَرَكة الملائكة
70022	قلب برا
70023	عصا الرجل الحكيم
70024	كرة البركة
70025	خاتم الكرامة
70026	مرآة الزوال
70027	مذكرة الحداد
70028	مذكرة الرجل الحكيم
70029	ريشة الكتابة حمراء
70030	نظارة لعين واحدة حمراء
70031	كتَيِّب فنون المسايفة
70032	كتاب سيف اليدين
70033	كتاب سيف اليد
70034	كتاب الخنجر
70035	خام نحاس سحري
70036	مذكرة الطالب
70037	كتاب النسيان
70038	عباءة الشجاعة
70039	دليل الحدادة
70040	عناد الغول
70041	يد النصير
70042	شظايا الشيطان
70043	قفازات اللص
70044	قرن اللورد الشرير
70045	سن اللورد الشرير
70046	كأس التنين الأسطوري
70047	خاتم اللغات (مثلاً)
70048	عباءة التخفي
70049	خاتم لوسي
70050	رمز القيصر الحكيم
70051	قفاز القيصر الحكيم
70052	سحر كارما 1
70053	سحر كارما 2
70054	سحر كارما 3
70056	عصير الرمان+
70057	عباءة الشجاعة
70058	خاتم النقل
70101	كتاب العناية الإلهية
70102	حبة فاصوليا زن
70103	سوترا
70104	كرة التحول
70105	كرة التحول
70106	كرة التحول
70107	كرة التحول
70201	مادة التبييض
70202	صبغة بيضاء للشعر
70203	صبغة شقراء للشعر
70204	صبغة حمراء للشعر
70205	صبغة بنية للشعر
70206	صبغة سوداء للشعر
70207	مادة تبييض
70208	صبغة بنية
70251	عشبة حمراء
70252	عشبة زرقاء
70253	عشبة خضراء
70254	عشبة بنفسجية
70301	خاتم الخطوبة
70302	خاتم الزواج
71001	لفيفة طرد أرواح الشر
71002	إعادة توزيع الوضع
71003	إعادة توزيع المهارة
71004	ميدالية التنين
71005	خاتم اللغات
71006	خاتم اللغات
71007	خاتم اللغات
71008	كتاب صيد الأسماك
71009	صندوق المستودع
71010	يد ثالثة
71011	قناع العاطفة
71012	كتاب القائد
71013	ألعاب نارية
71014	جرعة الهجوم+10
71015	خاتم الخبرة
71016	قفازات اللص
71017	ميدالية الحظ
71018	بركة الحياة
71019	بركة السحر
71020	بركة التنين
71021	لفيفة الحرب
71022	إعادة الذكاء
71023	إعادة الحيوية
71024	إعادة القوة
71025	حجر الحداد
71026	خام حديد سحري
71027	حياة التنين الأسطوري
71028	هجوم التنين الأسطوري
71029	ذكاء التنين الأسطوري
71030	دفاع التنين الأسطوري
71031	دعم التنين الأسطوري
71032	لفيفة التنين
71033	قناع العاطفة
71034	جرعة الهجوم +15
71035	إكسير العالم
71036	لفيفة نداء الغول الأكبر
71037	لفيفة نداء القائد
71038	لفيفة نداء عنكبوت ملك
71039	لفيفة نداء السلحفاة
71040	لفيفة نداء ملك النار
71041	لفيفة نداء ذوالتسعة ذيول
71042	لفيفة نداء ملك الشياطين
71043	لفيفة نداء شبح النمر
71044	معركة محرجة
71045	معركة خارقة
71047	شراب حجر الشبح
71048	سحر التغيير
71049	حزمة حرير
71050	جرعة السرعة
71051	Bewitch Item [NEEDS TRANSLATION]
71052	Bless Item [NEEDS TRANSLATION]
71054	شراب الأمبراطوريات
71055	شراب الاسم
71056	شراب السماء
71057	حجر عرق الخشب الحجري
71058	حجر عرق النحاس
71059	حجر عرق الفضة
71060	حجر عرق الذهب
71061	حجر عرق اليشم
71062	حجر عرق خشب الأبنوس
71063	حجر كومة الصدف
71064	حجر عرق الذهب الأبيض
71065	حجر عرق البلور
71066	حجر عرق الكوارتز
71067	حجر عرق دموع السماء
71068	ريش العشاق
71069	حلق الإنسجام
71070	سوار الحب
71071	حلق الحب
71072	سوار الإنسجام
71073	قلادة الحب
71074	قلادة الإنسجام
71075	صبغة شعر (بيضاء)
71076	صبغة شعر (شقراء)
71077	صبغة شعر (حمراء)
71078	صبغة شعر (بنية)
71079	صبغة شعر (سوداء)
71080	حجر ماتين (خفيف)
71081	حجر ماتين (عادي)
71082	حجر ماتين (ثقيل)
71083	دليل الحجر
71084	سحر الشيء
71085	تقوية الشيء
71086	مهمة المستوى (20-29)
71087	مهمة المستوى (30-39)
71088	كتاب المهمات (سهل)
71089	كتاب المهمات (عادي)
71090	كتاب المهمات (صعب)
71091	شراب التجارة
71092	كتاب التحول
71093	كرة التحول
71094	قراءة مركزة
71095	بطاقة المرور
71096	لوح المرور
71099	خاتم الخليفة
71100	شهادة تغيير التدريب
71101	جرعة التسرع
71102	NoNAme
71103	إعادة توزيع الحيوية (VIT)
71104	إعادة توزيع الذكاء (INT)
71105	إعادة توزيع القوة (STR)
71106	توزيع جديد للمناورة(DEX)
71107	ثمرة الحياة
71108	عصير الرمان
71109	لفيفة التعديل
71110	سُكّر الحياة
71113	زجاج الإدراك
71114	خنزير بري (أصفر)
71115	خنزير بري (أزرق)
71116	ذئب (أصفر)
71117	ذئب (أزرق)
71118	نمر (أصفر)
71119	نمر (أزرق)
71120	أسد (أصفر)
71121	أسد (أزرق)
71122	NoNAme
71123	حراشف التنين
71124	الليث الأبيض
71125	ضبع مفترس حربي
71126	ذئب مشاكس
71127	نمر العاصفة
71128	أسد المعارك
71129	مخلب التنين
71130	بطاقة المرور
71131	الحصان الأدهم
71132	الحصان الأدهم
71133	الحصان الأدهم
71134	الحصان الأدهم
71135	خاتم الهلال
71136	مصاصة القوة
71137	النمر الملكي (أزرق)
71138	النمر الملكي (أحمر)
71139	النمر الملكي (ذهبي)
71140	النمر الملكي (أخضر)
71141	النمر الملكي (رمادي)
71142	النمر الملكي (أبيض)
71143	خاتم البهجة
71144	صندوق العام الجديد
71145	تعويذة الحُب الأبدي
71146	صندوق ملاك الحُب (وردي)
71147	صندوق ملاك الحُب (أزرق)
71148	خاتم قوة الإرادة
71149	خاتم القوة الهالكة
